Frame Number;Main Thread;System Used Memory;GC Reserved Memory;Total Reserved Memory;ServerFixedUpdate;TerrainGeneration;PlayerTerrainGenCheck;StructureGeneration;TerrainLogicSystem;GetUpdates;ReevaluatePropagateMarker;PropagateLogicState;CheckGateState;StatisticsSystem;Number of Terrain Areas (Client);Number of Terrain Areas (Server);Number of Players (Client);Number of Players (Server);
11426;2188765;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1583;267;0;1;0;
11427;3948746;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1303;267;0;1;0;
11428;2163838;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1392;267;0;1;0;
11429;3958303;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11430;1967900;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11431;3931273;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1272;267;0;1;0;
11432;2095970;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1573;267;0;1;0;
11433;4015030;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1473;267;0;1;0;
11434;1996905;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1963;267;0;1;0;
11435;3965848;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1302;267;0;1;0;
11436;1965676;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11437;3959315;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11438;2176742;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2134;267;0;1;0;
11439;3947143;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1463;267;0;1;0;
11440;2015890;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1864;267;0;1;0;
11441;3936873;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1293;267;0;1;0;
11442;1942232;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1874;267;0;1;0;
11443;9789459;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1683;267;0;1;0;
11444;2320442;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1643;267;0;1;0;
11445;3948134;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1502;267;0;1;0;
11446;2017173;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1814;267;0;1;0;
11447;3960477;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1693;267;0;1;0;
11448;2167545;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1924;267;0;1;0;
11449;3934178;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11450;1985363;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1603;267;0;1;0;
11451;3967029;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11452;2161975;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1452;267;0;1;0;
11453;4000653;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1743;267;0;1;0;
11454;1985333;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11455;3935070;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1232;267;0;1;0;
11456;2031480;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1402;267;0;1;0;
11457;3944508;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1573;267;0;1;0;
11458;2125276;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1894;267;0;1;0;
11459;3939107;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1262;267;0;1;0;
11460;1975715;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1262;267;0;1;0;
11461;3956299;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11462;1992937;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1583;267;0;1;0;
11463;4005893;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1874;267;0;1;0;
11464;2143430;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1853;267;0;1;0;
11465;3986566;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1563;267;0;1;0;
11466;2046999;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1673;267;0;1;0;
11467;3938717;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1273;267;0;1;0;
11468;2152306;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11469;3963283;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1243;267;0;1;0;
11470;2089629;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2114;267;0;1;0;
11471;4015531;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1884;267;0;1;0;
11472;2025398;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1664;267;0;1;0;
11473;3994591;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1292;267;0;1;0;
11474;2154270;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2284;267;0;1;0;
11475;3991085;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1333;267;0;1;0;
11476;2006323;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1653;267;0;1;0;
11477;3981807;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1563;267;0;1;0;
11478;2012344;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1533;267;0;1;0;
11479;3954686;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1593;267;0;1;0;
11480;2237235;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1593;267;0;1;0;
11481;3971007;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1392;267;0;1;0;
11482;1989040;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1373;267;0;1;0;
11483;3983872;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1332;267;0;1;0;
11484;2001674;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1623;267;0;1;0;
11485;4121248;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1292;267;0;1;0;
11486;2047520;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1402;267;0;1;0;
11487;3957653;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1523;267;0;1;0;
11488;2045395;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11489;3957332;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1283;267;0;1;0;
11490;2008347;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11491;3942223;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11492;2180649;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1462;267;0;1;0;
11493;3961890;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1293;267;0;1;0;
11494;1991064;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1653;267;0;1;0;
11495;3937144;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1453;267;0;1;0;
11496;2206047;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1894;267;0;1;0;
11497;4001535;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1904;267;0;1;0;
11498;2019718;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1463;267;0;1;0;
11499;3958464;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1613;267;0;1;0;
11500;2028183;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1583;267;0;1;0;
11501;3907438;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1393;267;0;1;0;
11502;2144832;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1894;267;0;1;0;
11503;3927866;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11504;2064361;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2134;267;0;1;0;
11505;3946341;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1403;267;0;1;0;
11506;2024627;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1823;267;0;1;0;
11507;3926554;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1523;267;0;1;0;
11508;2243788;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1894;267;0;1;0;
11509;3967079;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1232;267;0;1;0;
11510;2033023;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1904;267;0;1;0;
11511;3959215;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1322;267;0;1;0;
11512;2224292;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1482;267;0;1;0;
11513;3925311;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1393;267;0;1;0;
11514;2072997;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;7615;267;0;1;0;
11515;3989532;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1593;267;0;1;0;
11516;2036029;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1723;267;0;1;0;
11517;3959165;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11518;2188294;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1914;267;0;1;0;
11519;4024037;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1613;267;0;1;0;
11520;2030027;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1462;267;0;1;0;
11521;3970847;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11522;1999319;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1843;267;0;1;0;
11523;4091753;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11524;2103525;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1844;267;0;1;0;
11525;3947643;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1403;267;0;1;0;
11526;1969634;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1573;267;0;1;0;
11527;3944447;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1623;267;0;1;0;
11528;1960878;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1463;267;0;1;0;
11529;3927556;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1202;267;0;1;0;
11530;2199585;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1643;267;0;1;0;
11531;3982219;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1283;267;0;1;0;
11532;2035217;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1432;267;0;1;0;
11533;3956169;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1292;267;0;1;0;
11534;1999310;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1763;267;0;1;0;
11535;4092144;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1422;267;0;1;0;
11536;2169098;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1773;267;0;1;0;
11537;3938816;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1252;267;0;1;0;
11538;1981676;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1452;267;0;1;0;
11539;3933927;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1122;267;0;1;0;
11540;2180670;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1883;267;0;1;0;
11541;4017494;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1272;267;0;1;0;
11542;1927265;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1634;267;0;1;0;
11543;3921675;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1473;267;0;1;0;
11544;1999690;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1462;267;0;1;0;
11545;3950408;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1643;267;0;1;0;
11546;2135504;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1964;267;0;1;0;
11547;3945509;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1282;267;0;1;0;
11548;1979943;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11549;3921103;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1422;267;0;1;0;
11550;1976005;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2224;267;0;1;0;
11551;4071917;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1382;267;0;1;0;
11552;2073618;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11553;3955468;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1663;267;0;1;0;
11554;1969885;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1472;267;0;1;0;
11555;3935641;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11556;2094047;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1673;267;0;1;0;
11557;4048122;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1302;267;0;1;0;
11558;1922736;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11559;3908741;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1293;267;0;1;0;
11560;1981345;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11561;3940920;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1513;267;0;1;0;
11562;2212479;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1893;267;0;1;0;
11563;3991876;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1282;267;0;1;0;
11564;2034425;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11565;3946602;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1403;267;0;1;0;
11566;2025298;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1453;267;0;1;0;
11567;4076074;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1323;267;0;1;0;
11568;2136417;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2004;267;0;1;0;
11569;3966829;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1293;267;0;1;0;
11570;2023094;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11571;3945529;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1483;267;0;1;0;
11572;1850290;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11573;3942664;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1262;267;0;1;0;
11574;2256221;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1814;267;0;1;0;
11575;3971078;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1293;267;0;1;0;
11576;1979201;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1452;267;0;1;0;
11577;3955508;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11578;2082415;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;3907;267;0;1;0;
11579;3993931;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1593;267;0;1;0;
11580;2102072;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1373;267;0;1;0;
11581;3941031;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1393;267;0;1;0;
11582;2013276;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1613;267;0;1;0;
11583;3930070;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11584;2195468;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1303;267;0;1;0;
11585;3984793;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1372;267;0;1;0;
11586;2032672;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1623;267;0;1;0;
11587;3969384;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1342;267;0;1;0;
11588;1922015;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1412;267;0;1;0;
11589;3922446;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1162;267;0;1;0;
11590;2195127;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1663;267;0;1;0;
11591;3961910;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11592;2029697;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1843;267;0;1;0;
11593;3957341;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1392;267;0;1;0;
11594;1988098;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11595;3948696;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1302;267;0;1;0;
11596;2181821;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11597;3965927;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1143;267;0;1;0;
11598;1984011;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1442;267;0;1;0;
11599;3956170;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1412;267;0;1;0;
11600;2156033;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1302;267;0;1;0;
11601;3981537;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1472;267;0;1;0;
11602;1860059;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1382;267;0;1;0;
11603;3927445;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1252;267;0;1;0;
11604;1984262;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1553;267;0;1;0;
11605;3981607;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1703;267;0;1;0;
11606;2082395;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1472;267;0;1;0;
11607;4013217;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11608;2013537;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2024;267;0;1;0;
11609;3952843;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1994;267;0;1;0;
11610;1994460;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1423;267;0;1;0;
11611;3932615;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1402;267;0;1;0;
11612;2102132;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1673;267;0;1;0;
11613;3940139;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1292;267;0;1;0;
11614;1944687;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1743;267;0;1;0;
11615;3952092;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1263;267;0;1;0;
11616;1950217;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1252;267;0;1;0;
11617;4126209;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1382;267;0;1;0;
11618;2135785;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1583;267;0;1;0;
11619;3943085;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1473;267;0;1;0;
11620;1953073;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1533;267;0;1;0;
11621;3952443;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11622;2018596;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1593;267;0;1;0;
11623;3969625;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1603;267;0;1;0;
11624;2217208;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1492;267;0;1;0;
11625;3928878;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1252;267;0;1;0;
11626;2052389;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1944;267;0;1;0;
11627;3963303;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11628;2193394;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1743;267;0;1;0;
11629;3986456;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1413;267;0;1;0;
11630;2041929;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1583;267;0;1;0;
11631;3923518;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1472;267;0;1;0;
11632;2021240;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1283;267;0;1;0;
11633;3940200;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1393;267;0;1;0;
11634;2156755;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1733;267;0;1;0;
11635;3947513;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1733;267;0;1;0;
11636;2011402;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1603;267;0;1;0;
11637;3945610;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1182;267;0;1;0;
11638;1977168;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11639;3950809;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1403;267;0;1;0;
11640;2226295;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1883;267;0;1;0;
11641;3980164;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1493;267;0;1;0;
11642;2018285;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1984;267;0;1;0;
11643;3998309;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1433;267;0;1;0;
11644;2172725;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2104;267;0;1;0;
11645;3970225;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1553;267;0;1;0;
11646;2202451;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;5851;267;0;1;0;
11647;4005852;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1743;267;0;1;0;
11648;1994030;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2053;267;0;1;0;
11649;3964875;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1643;267;0;1;0;
11650;2193875;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2174;267;0;1;0;
11651;4016453;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1453;267;0;1;0;
11652;2013436;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1393;267;0;1;0;
11653;3954576;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1613;267;0;1;0;
11654;2028745;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1993;267;0;1;0;
11655;3977830;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1523;267;0;1;0;
11656;2285556;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1854;267;0;1;0;
11657;3955047;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1522;267;0;1;0;
11658;2055906;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1944;267;0;1;0;
11659;4012715;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1833;267;0;1;0;
11660;2039094;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1963;267;0;1;0;
11661;4106582;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1673;267;0;1;0;
11662;2034926;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2355;267;0;1;0;
11663;3958314;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1964;267;0;1;0;
11664;2045346;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1833;267;0;1;0;
11665;3964164;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1633;267;0;1;0;
11666;2197240;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1673;267;0;1;0;
11667;4048573;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1483;267;0;1;0;
11668;2076063;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2064;267;0;1;0;
11669;3965186;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1253;267;0;1;0;
11670;2049604;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2134;267;0;1;0;
11671;3991175;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1723;267;0;1;0;
11672;2202270;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1753;267;0;1;0;
11673;4122040;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1693;267;0;1;0;
11674;2026610;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1994;267;0;1;0;
11675;3944528;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1653;267;0;1;0;
11676;1996644;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2184;267;0;1;0;
11677;4146676;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1773;267;0;1;0;
11678;2050665;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1944;267;0;1;0;
11679;3960106;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1783;267;0;1;0;
11680;2088347;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1483;267;0;1;0;
11681;3967391;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1894;267;0;1;0;
11682;2045626;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1883;267;0;1;0;
11683;3982008;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1694;267;0;1;0;
11684;2306876;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1923;267;0;1;0;
11685;3984362;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1683;267;0;1;0;
11686;2029365;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1643;267;0;1;0;
11687;3948124;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1553;267;0;1;0;
11688;2170450;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1753;267;0;1;0;
11689;4043974;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1783;267;0;1;0;
11690;2042080;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2254;267;0;1;0;
11691;3980245;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1904;267;0;1;0;
11692;2048070;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;2003;267;0;1;0;
11693;4154902;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1603;267;0;1;0;
11694;2091532;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1974;267;0;1;0;
11695;3946080;1935220736;14241792;2366869504;0;0;0;0;0;0;0;0;0;1663;267;0;1;0;
